<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
271023;000000;3222.2100000;3241.5500000;3185.8700000;3224.1800000;71798518708
301023;000000;3232.8200000;3245.9700000;3219.7200000;3227.0700000;45990349224
311023;000000;3221.0800000;3226.6300000;3176.7700000;3200.9700000;51148616187
011123;000000;3193.2800000;3214.7400000;3191.3400000;3206.5200000;34139126636
021123;000000;3218.6200000;3228.3300000;3197.2200000;3197.2200000;44643374680
031123;000000;3207.6600000;3212.8100000;3182.3500000;3208.6300000;45477629583
061123;000000;3208.4800000;3237.0900000;3207.1900000;3235.1100000;34556101595
071123;000000;3239.9800000;3246.6000000;3228.4800000;3246.3400000;43715446071
081123;000000;3238.8100000;3257.2200000;3233.1700000;3245.4300000;51697531447
091123;000000;3241.5000000;3245.0400000;3222.3400000;3239.9200000;41618163580
101123;000000;3236.0300000;3246.3100000;3229.2600000;3242.0600000;45623949277
131123;000000;3241.3100000;3251.7200000;3235.1900000;3248.2700000;46153743049
141123;000000;3236.4800000;3236.4800000;3192.3200000;3212.3900000;60466357463
151123;000000;3193.8300000;3221.1900000;3182.8300000;3215.1100000;51383053170
161123;000000;3207.5900000;3215.8000000;3185.2100000;3189.0800000;37911345689
171123;000000;3171.5200000;3208.1700000;3151.9600000;3206.3400000;48794143038
201123;000000;3204.9400000;3216.7000000;3194.5900000;3207.3600000;39316642511
211123;000000;3198.7300000;3219.0300000;3193.5800000;3218.4800000;43406403832
221123;000000;3222.9500000;3239.1700000;3220.6700000;3230.6500000;54593875276
231123;000000;3232.6600000;3238.8100000;3218.7900000;3221.0500000;38505772351
241123;000000;3224.5900000;3231.6500000;3203.6500000;3217.7600000;47962973225
271123;000000;3220.3700000;3224.5100000;3178.3200000;3191.0500000;71879148858
281123;000000;3188.7800000;3197.5500000;3157.5500000;3196.3600000;54549659736
291123;000000;3197.2900000;3200.3300000;3173.5200000;3173.5200000;44896342980
301123;000000;3176.5000000;3176.5200000;3146.5300000;3165.7900000;50518150862
011223;000000;3156.1700000;3162.8600000;3136.5900000;3142.2900000;40513111912
041223;000000;3123.1800000;3126.4600000;3096.6900000;3114.4100000;48975459920
051223;000000;3102.3000000;3134.5200000;3090.3100000;3129.3300000;42183450685
061223;000000;3141.1200000;3146.4600000;3078.0700000;3079.5000000;59300280252
071223;000000;3067.5900000;3084.5000000;3041.2200000;3073.6300000;60348297644
081223;000000;3080.2200000;3100.1600000;3067.4900000;3079.9900000;34635202985
111223;000000;3079.7100000;3082.2200000;3025.8400000;3026.1700000;69603041366
121223;000000;3020.6100000;3046.7800000;2993.0600000;3019.8900000;61924435909
131223;000000;3011.9900000;3043.4200000;3002.4900000;3032.2200000;33782325198
141223;000000;3046.8200000;3056.9900000;3005.9400000;3008.8400000;37953064501
151223;000000;2959.2900000;3037.2900000;2959.2900000;3033.8900000;72451135981
181223;000000;3052.7500000;3089.9400000;3048.8200000;3076.2600000;61880507702
191223;000000;3084.1200000;3091.1000000;3066.3800000;3083.6400000;50761406936
201223;000000;3091.3500000;3113.5000000;3088.8000000;3104.6600000;53307230822
211223;000000;3093.4600000;3094.9600000;3050.1900000;3073.5700000;58355632808
221223;000000;3076.3100000;3102.5500000;3075.6100000;3092.5800000;59772709551
251223;000000;3095.4200000;3108.0700000;3086.9100000;3099.0200000;65761695115
261223;000000;3090.4500000;3098.6800000;3080.9300000;3094.7200000;46100558915
271223;000000;3100.3600000;3112.1700000;3097.3300000;3097.4900000;50092648715
281223;000000;3099.0400000;3101.9900000;3081.9800000;3101.9900000;50187006587
291223;000000;3093.1600000;3102.0800000;3086.3200000;3099.1100000;33309840202
