<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
260623;000000;470.1500000;479.3500000;463.9500000;474.4000000;3776916
270623;000000;475.8500000;480.0000000;470.4500000;475.8500000;3129590
280623;000000;476.0000000;478.9500000;474.1500000;477.0500000;1830009
290623;000000;477.1500000;483.8000000;477.0000000;482.1000000;3360300
300623;000000;482.7500000;484.5000000;480.7000000;482.3500000;1741581
030723;000000;483.6000000;484.5000000;476.5500000;478.0500000;2565081
040723;000000;478.3000000;479.1500000;467.6000000;473.4000000;2830233
050723;000000;474.2000000;478.5000000;472.2500000;473.9000000;2546844
060723;000000;473.5000000;480.0000000;473.5000000;476.7500000;3392491
070723;000000;476.0000000;482.9500000;474.5000000;482.4000000;4037618
100723;000000;470.1000000;477.9500000;470.0000000;477.4500000;4504388
110723;000000;477.5000000;479.4500000;475.7500000;478.8000000;1451978
120723;000000;478.7500000;487.8500000;477.9500000;487.0500000;4910749
130723;000000;489.2000000;495.8000000;482.3000000;488.4000000;4482654
140723;000000;487.5500000;489.9500000;484.3000000;487.6500000;1888727
170723;000000;486.0000000;491.8000000;484.0000000;489.3000000;2939269
180723;000000;489.2000000;492.6000000;488.6000000;490.1500000;2392982
190723;000000;491.0000000;492.0500000;482.5500000;485.9500000;2571885
200723;000000;485.9000000;487.0000000;475.0000000;475.1000000;2900014
210723;000000;475.8000000;483.9500000;475.3500000;483.2000000;2824129
240723;000000;483.2000000;484.5000000;480.0000000;481.6000000;1654705
250723;000000;482.4000000;492.2000000;481.4500000;489.1500000;3236083
260723;000000;488.9000000;491.3000000;486.1500000;486.9000000;2048979
270723;000000;487.5500000;494.9500000;487.5500000;493.7500000;2333583
280723;000000;493.8000000;501.0000000;492.4000000;500.6500000;3920035
310723;000000;502.7000000;510.0000000;502.1000000;508.7500000;3834835
010823;000000;509.6000000;518.7000000;502.6000000;516.7000000;5152643
020823;000000;517.5500000;523.8000000;512.0500000;522.9500000;4550961
030823;000000;522.7000000;528.9500000;518.6000000;526.7000000;3156368
040823;000000;527.2000000;539.1500000;511.5000000;521.9500000;6544046
070823;000000;526.1000000;540.8000000;518.2000000;524.6000000;6440156
080823;000000;523.7500000;528.4000000;517.5500000;527.9000000;2858096
090823;000000;528.9500000;533.9500000;525.3000000;533.2000000;2724749
100823;000000;534.4500000;537.9000000;532.5000000;535.2000000;2141148
110823;000000;536.0500000;549.6000000;530.1500000;549.0000000;5879034
140823;000000;551.0500000;565.0000000;536.6000000;539.7500000;10326696
150823;000000;537.0000000;560.8500000;531.0000000;546.3000000;8500778
160823;000000;546.3500000;550.8000000;523.7000000;532.9500000;6233100
170823;000000;538.1500000;544.9000000;532.0000000;544.4500000;4602170
180823;000000;543.9500000;548.6500000;540.1500000;548.2000000;2570507
210823;000000;549.0000000;553.0000000;545.0500000;547.4500000;2196064
220823;000000;547.8000000;550.4500000;542.3000000;549.5000000;2557733
230823;000000;549.7500000;551.0000000;529.5500000;534.5000000;4531574
240823;000000;536.9500000;541.5000000;533.3500000;539.8000000;1952825
250823;000000;540.8000000;541.5000000;536.2000000;538.8500000;1542455
280823;000000;540.0500000;546.0000000;537.5000000;545.5500000;2723570
290823;000000;545.3000000;559.3000000;539.0500000;558.3000000;4392896
300823;000000;561.5500000;564.4000000;550.6500000;556.9000000;6048998
310823;000000;557.2000000;558.4500000;553.5500000;556.1500000;2576867
010923;000000;556.3500000;559.6500000;553.0500000;559.1500000;2652237
040923;000000;559.9000000;568.8000000;559.9000000;567.2500000;4176962
050923;000000;568.0000000;575.7500000;565.0500000;574.4000000;6384802
060923;000000;574.5500000;582.2500000;570.1500000;578.8000000;4775600
070923;000000;578.8000000;584.0000000;555.2500000;564.6000000;7003656
080923;000000;564.6000000;567.4500000;552.6000000;557.9500000;3257031
110923;000000;557.4500000;558.2500000;542.0500000;549.1000000;4172188
120923;000000;552.0000000;562.8000000;551.7000000;562.0000000;3053566
130923;000000;563.2500000;563.4500000;553.0000000;555.1500000;1797711
140923;000000;555.1500000;559.0000000;541.2000000;556.3000000;3338884
150923;000000;556.6000000;563.0000000;551.7000000;562.8000000;3232633
180923;000000;565.0000000;570.9000000;556.1000000;557.1000000;2842302
190923;000000;558.2500000;559.9500000;542.9500000;544.0000000;3683245
200923;000000;544.0000000;549.7000000;527.3500000;529.3500000;9812683
210923;000000;527.9500000;528.0000000;504.2000000;508.0000000;15081435
220923;000000;510.2500000;515.8000000;497.7500000;513.9000000;11587463
250923;000000;513.9000000;523.0000000;510.0000000;520.6500000;5781473
260923;000000;518.9000000;519.9000000;508.1500000;517.8500000;4174807
270923;000000;520.3000000;531.2500000;519.4000000;529.9500000;4975773
280923;000000;531.4000000;537.0000000;530.5000000;535.7000000;3952262
290923;000000;536.0000000;539.4000000;532.3000000;537.0000000;3177517
021023;000000;538.5500000;544.3500000;534.5500000;535.5500000;4048595
031023;000000;534.6500000;540.6500000;526.9000000;538.9000000;3193793
041023;000000;538.0500000;543.2500000;533.6000000;533.9500000;3434001
051023;000000;536.0000000;539.6000000;530.3000000;534.7000000;2482933
061023;000000;534.6000000;537.6500000;530.0000000;534.2000000;2954584
091023;000000;541.1500000;553.2000000;538.6000000;552.5000000;6925700
101023;000000;552.4500000;554.5000000;547.0500000;549.0000000;2938061
111023;000000;549.5000000;559.6500000;537.3000000;540.3500000;6375337
121023;000000;538.4500000;548.7000000;535.0000000;546.0500000;4047855
131023;000000;546.6500000;562.0000000;545.4000000;561.8500000;4963528
161023;000000;564.0000000;569.9500000;561.0500000;568.6500000;5012267
171023;000000;568.8000000;574.5000000;563.1500000;573.0500000;4284992
181023;000000;574.9500000;589.9000000;573.5500000;586.8000000;9688002
191023;000000;586.0000000;596.2500000;580.5500000;595.2500000;5938288
201023;000000;596.1000000;605.2500000;586.7000000;602.9000000;7851079
231023;000000;601.0000000;607.8000000;590.3500000;593.3000000;5966497
241023;000000;593.0000000;593.2000000;584.5000000;586.2000000;3865069
251023;000000;585.0000000;593.4000000;580.7000000;590.5000000;4230089
261023;000000;590.8500000;594.5000000;582.6500000;583.0000000;3471675
271023;000000;584.5000000;597.9500000;576.0000000;594.6000000;6830853
301023;000000;593.1000000;593.1000000;586.1500000;587.2000000;2797942
311023;000000;586.2000000;588.4000000;571.4000000;574.5500000;4764688
011123;000000;573.9000000;586.3000000;573.7000000;579.5000000;4121266
021123;000000;581.2500000;589.7500000;580.7500000;586.2500000;3424614
031123;000000;588.4000000;590.0000000;577.8000000;581.5000000;3687213
061123;000000;582.1000000;589.0000000;580.6000000;588.9500000;1890640
071123;000000;588.5000000;589.0000000;583.6000000;583.9500000;2185463
081123;000000;583.9500000;587.8500000;581.0500000;581.6500000;2301486
091123;000000;581.4500000;587.5500000;576.0000000;583.1000000;3371644
101123;000000;583.4500000;601.4500000;583.0000000;598.3000000;9597029
131123;000000;600.0000000;601.8500000;593.7500000;598.3000000;4281542
141123;000000;597.8000000;598.9500000;581.3500000;591.3000000;4639294
151123;000000;589.8000000;590.7000000;580.1000000;585.0000000;5202737
161123;000000;583.4500000;587.0000000;570.3500000;572.7500000;3571358
171123;000000;572.5500000;583.4000000;568.5500000;583.3000000;4816033
201123;000000;584.4000000;586.1500000;579.8500000;581.5000000;2169737
211123;000000;580.9000000;584.6000000;576.4000000;583.4000000;2113369
221123;000000;582.7000000;586.6000000;580.0500000;581.7500000;2716947
231123;000000;581.5000000;582.7000000;580.0000000;580.8000000;1295984
241123;000000;581.3500000;584.5000000;571.5000000;578.8500000;3449425
271123;000000;578.1500000;583.8500000;574.5000000;578.0000000;2726795
281123;000000;577.9500000;589.9000000;573.0000000;589.9000000;3423626
291123;000000;589.8500000;594.0000000;583.4500000;593.4500000;3560150
301123;000000;597.9000000;597.9000000;582.0500000;584.3000000;5566666
011223;000000;583.4000000;584.0500000;574.0500000;575.1500000;2621031
041223;000000;573.8000000;574.9000000;562.1500000;565.0000000;3366080
051223;000000;567.2000000;576.7500000;563.0000000;574.3500000;2235741
061223;000000;574.8000000;575.8000000;563.0000000;565.5500000;2260242
071223;000000;565.0000000;570.6500000;558.5000000;560.6000000;4006958
081223;000000;562.9500000;567.1500000;560.0000000;564.7000000;1598457
111223;000000;564.7000000;568.0000000;553.5500000;555.0000000;2436930
121223;000000;554.8000000;557.4000000;545.0500000;549.5500000;2531287
131223;000000;546.3000000;556.5500000;544.3000000;555.8500000;1735472
141223;000000;556.8500000;558.6000000;535.6500000;535.7000000;3416548
151223;000000;535.6000000;563.0000000;535.6000000;561.5000000;3936790
181223;000000;567.0000000;569.5000000;563.1000000;566.6500000;3577369
191223;000000;566.7000000;574.8000000;564.2500000;574.0000000;3112781
201223;000000;574.6000000;584.9000000;573.2000000;578.6000000;3380683
211223;000000;580.4000000;580.4000000;569.5000000;577.1000000;2974266
221223;000000;579.9500000;585.4500000;578.1500000;583.7500000;2574808
251223;000000;585.0000000;588.4500000;580.0000000;584.4500000;1689609
261223;000000;585.0000000;592.0000000;583.0000000;589.3000000;2228358
271223;000000;590.0000000;596.6500000;589.5000000;594.5500000;2901799
281223;000000;596.0500000;596.7000000;589.1000000;591.9000000;1817659
291223;000000;591.7500000;595.2500000;586.3500000;593.2000000;1874246
